,start_time,vessel_id1,vessel_id2,event_type
120,2024-05-31,440821000.0,0.0,FISH
121,2024-05-31,441098000.0,0.0,FISH
122,2024-05-31,441098000.0,0.0,FISH
123,2024-05-31,441481000.0,0.0,FISH
124,2024-05-31,440617000.0,0.0,FISH
125,2024-05-31,441481000.0,0.0,FISH
126,2024-05-31,440617000.0,0.0,FISH
127,2024-05-31,538004149.0,440646000.0,ECTR
128,2024-06-01,440885000.0,0.0,FISH
129,2024-06-01,440941000.0,0.0,FISH
130,2024-06-01,441098000.0,0.0,FISH
131,2024-06-01,440055000.0,0.0,FISH
132,2024-06-01,441418000.0,440919000.0,ECTR
133,2024-06-01,441098000.0,0.0,FISH
134,2024-06-01,440821000.0,0.0,FISH
135,2024-06-01,441418000.0,440647000.0,ECTR
136,2024-06-01,441098000.0,0.0,FISH
137,2024-06-01,440055000.0,0.0,FISH
138,2024-06-01,440963000.0,0.0,FISH
139,2024-06-01,440934000.0,0.0,FISH
140,2024-06-01,441098000.0,0.0,FISH
141,2024-06-01,440941000.0,0.0,FISH
142,2024-06-01,440731000.0,0.0,FISH
143,2024-06-01,440770000.0,0.0,FISH
144,2024-06-01,440617000.0,0.0,FISH
145,2024-06-01,441481000.0,0.0,FISH
146,2024-06-01,440894000.0,0.0,FISH
147,2024-06-01,441098000.0,0.0,FISH
148,2024-06-02,440055000.0,0.0,FISH
149,2024-06-02,441650000.0,0.0,FISH
150,2024-06-02,440055000.0,0.0,FISH
151,2024-06-02,440885000.0,0.0,FISH
152,2024-06-02,440055000.0,0.0,FISH
153,2024-06-02,440821000.0,0.0,FISH
154,2024-06-02,440885000.0,0.0,FISH
155,2024-06-02,538004149.0,1463.0,PORT
156,2024-06-02,441098000.0,0.0,FISH
157,2024-06-02,440963000.0,0.0,FISH
158,2024-06-02,440885000.0,0.0,FISH
159,2024-06-02,440934000.0,0.0,FISH
160,2024-06-02,440894000.0,0.0,FISH
161,2024-06-02,440617000.0,0.0,FISH
162,2024-06-02,440731000.0,0.0,FISH
163,2024-06-02,440770000.0,0.0,FISH
164,2024-06-02,441481000.0,0.0,FISH
165,2024-06-02,440055000.0,0.0,FISH
166,2024-06-03,441098000.0,0.0,FISH
167,2024-06-03,441650000.0,0.0,FISH
168,2024-06-03,440885000.0,0.0,FISH
169,2024-06-03,440941000.0,0.0,FISH
170,2024-06-03,440821000.0,0.0,FISH
171,2024-06-03,440934000.0,0.0,FISH
172,2024-06-03,440731000.0,0.0,FISH
173,2024-06-03,440885000.0,0.0,FISH
174,2024-06-03,440821000.0,0.0,FISH
175,2024-06-03,440731000.0,0.0,FISH
176,2024-06-03,440963000.0,0.0,FISH
177,2024-06-03,440934000.0,0.0,FISH
178,2024-06-03,440885000.0,0.0,FISH
179,2024-06-03,440894000.0,0.0,FISH
180,2024-06-03,440941000.0,0.0,FISH
181,2024-06-03,440617000.0,0.0,FISH
182,2024-06-03,440731000.0,0.0,FISH
183,2024-06-03,440770000.0,0.0,FISH
184,2024-06-03,440055000.0,0.0,FISH
185,2024-06-03,441481000.0,0.0,FISH
186,2024-06-03,441650000.0,0.0,FISH
187,2024-06-04,440885000.0,0.0,FISH
188,2024-06-04,440885000.0,0.0,FISH
189,2024-06-04,440934000.0,0.0,FISH
190,2024-06-04,441418000.0,412326873.0,ECTR
191,2024-06-04,440963000.0,0.0,FISH
192,2024-06-04,440894000.0,0.0,FISH
193,2024-06-04,441650000.0,0.0,FISH
194,2024-06-04,440617000.0,0.0,FISH
195,2024-06-04,441481000.0,0.0,FISH
196,2024-06-04,440055000.0,0.0,FISH
197,2024-06-04,440941000.0,0.0,FISH
198,2024-06-04,440731000.0,0.0,FISH
199,2024-06-04,440770000.0,0.0,FISH
200,2024-06-04,538004149.0,441439000.0,ECTR
201,2024-06-05,440885000.0,0.0,FISH
202,2024-06-05,441098000.0,0.0,FISH
203,2024-06-05,441418000.0,412329793.0,ECTR
204,2024-06-05,441418000.0,412333793.0,ECTR
205,2024-06-05,440963000.0,0.0,FISH
206,2024-06-05,440894000.0,0.0,FISH
207,2024-06-05,441650000.0,0.0,FISH
208,2024-06-05,440821000.0,0.0,FISH
209,2024-06-05,440934000.0,0.0,FISH
210,2024-06-05,441481000.0,0.0,FISH
211,2024-06-05,440885000.0,0.0,FISH
212,2024-06-05,440731000.0,0.0,FISH
213,2024-06-05,441098000.0,0.0,FISH
214,2024-06-06,440770000.0,0.0,FISH
215,2024-06-06,440941000.0,0.0,FISH
216,2024-06-06,440617000.0,0.0,FISH
217,2024-06-06,441650000.0,0.0,FISH
218,2024-06-06,440055000.0,0.0,FISH
219,2024-06-06,441098000.0,0.0,FISH
220,2024-06-06,441098000.0,538004149.0,ECTR
221,2024-06-06,538004149.0,441098000.0,ECTR
222,2024-06-06,538004149.0,994010101.0,ECTR
223,2024-06-06,577201000.0,1463.0,PORT
224,2024-06-07,538004149.0,412985000.0,ECTR
225,2024-06-07,518100405.0,553111790.0,ECTR
226,2024-06-07,538004149.0,412993000.0,ECTR
227,2024-06-07,518100405.0,548954200.0,ECTR
228,2024-06-07,441418000.0,412329431.0,ECTR
229,2024-06-07,441418000.0,412329431.0,ECTR
230,2024-06-08,538004149.0,416791000.0,ECTR
231,2024-06-08,518100405.0,544117120.0,ECTR
232,2024-06-08,441418000.0,412329431.0,ECTR
233,2024-06-08,538004149.0,576699000.0,ECTR
234,2024-06-09,440731000.0,538004149.0,ECTR
235,2024-06-09,538004149.0,440731000.0,ECTR
236,2024-06-09,352002409.0,412328758.0,ECTR
237,2024-06-09,352002409.0,412328758.0,ECTR
238,2024-06-09,352002409.0,412549011.0,ECTR
239,2024-06-10,352002409.0,1987711003.0,ECTR
240,2024-06-10,352002409.0,412326893.0,ECTR
241,2024-06-10,352002409.0,987711004.0,ECTR
242,2024-06-10,352002409.0,412326893.0,ECTR
243,2024-06-10,352002409.0,987711002.0,ECTR
244,2024-06-10,352002409.0,1987711003.0,ECTR
245,2024-06-10,352002409.0,994310142.0,ECTR
246,2024-06-10,352002409.0,987767006.0,ECTR
247,2024-06-10,352002409.0,987767002.0,ECTR
248,2024-06-10,352002409.0,412328755.0,ECTR
249,2024-06-11,440055000.0,538004149.0,ECTR
250,2024-06-11,538004149.0,440055000.0,ECTR
251,2024-06-12,577201000.0,413379250.0,ECTR
252,2024-06-13,352001165.0,440612000.0,ECTR
253,2024-06-14,352001165.0,440549000.0,ECTR
254,2024-06-14,352001165.0,440595000.0,ECTR
255,2024-06-14,577201000.0,10616.0,PORT
256,2024-06-15,352001165.0,412420906.0,ECTR
257,2024-06-15,352001165.0,412209233.0,ECTR
258,2024-06-16,538004149.0,440751000.0,ECTR
