test_mae,test_mre,test_mse,test_rmse,val_mae,val_mre,val_mse,val_rmse,model,db,seed
8.525838,0.30395494305219983,150.63972,12.273538,7.846136,0.31518047947835903,132.23407,11.499308,geodeCrossV8,aircross_sp,15900376
7.695211,0.26838144712522877,127.42717,11.288364,6.918284,0.2712347213042599,102.514984,10.124969,geodeCrossV8,aircross_sp,63273150
7.301267,0.26487931482840976,113.232574,10.64108,7.0903754,0.28481724925631124,107.18483,10.353011,geodeCrossV8,aircross_sp,10799678
9.006714,0.344981767516532,178.65428,13.366161,8.084437,0.34371514663619435,150.7113,12.276453,geodeCrossV8,aircross_sp,72833750
6.3767123,0.2108814247781371,88.38093,9.4011135,6.0043936,0.23061974077807912,83.89207,9.159262,geodeCrossV8,aircross_sp,53728009
7.746162,0.27514335003068147,133.0562,11.534999,7.0418487,0.2931312182667694,115.750595,10.758745,geodeCrossV8,aircross_sp,51547402
