test_mae,test_mre,test_mse,test_rmse,val_mae,val_mre,val_mse,val_rmse,model,db,seed
0.0038972073,0.36413191559045227,2.9877792e-05,0.0054660584,0.0032803542,0.36986087587512323,2.4610765e-05,0.004960924,geodeCrossV2,aircross,15900376
0.003984794,0.3723154771157003,3.0619693e-05,0.005533506,0.0033662913,0.37955031005689,2.4982848e-05,0.0049982844,geodeCrossV2,aircross,63273150
0.0035964902,0.33603470403271885,2.5627318e-05,0.005062343,0.0031346537,0.3534330798836963,2.253463e-05,0.0047470652,geodeCrossV2,aircross,10799678
0.0039602355,0.3700208910201446,2.9924755e-05,0.0054703522,0.0034116402,0.38466339047763803,2.5014453e-05,0.0050014453,geodeCrossV2,aircross,72833750
0.0036726391,0.3431496050134545,2.616087e-05,0.0051147696,0.0031785471,0.3583820812946374,2.2220469e-05,0.0047138594,geodeCrossV2,aircross,53728009
0.003861564,0.3608016175192805,2.8314127e-05,0.005321102,0.0033728504,0.38028984050322995,2.4322262e-05,0.0049317605,geodeCrossV2,aircross,51547402

0.0038390497,0.35869802001316925,2.886537e-05,0.00537265,0.0032814955,0.36998955116503673,2.4775976e-05,0.004977547,geodeCrossV2,aircross,15900376
0.00397122,0.3710472190422544,3.02774e-05,0.0055024903,0.0033288975,0.375334134317017,2.4060328e-05,0.0049051326,geodeCrossV2,aircross,63273150
0.003670432,0.3429433674995622,2.6318183e-05,0.005130125,0.0031779085,0.3583100832872789,2.2536648e-05,0.004747278,geodeCrossV2,aircross,10799678
0.003803304,0.35535812852524323,2.7810851e-05,0.0052735996,0.0032742848,0.3691765501672366,2.2507465e-05,0.0047442033,geodeCrossV2,aircross,72833750
0.0035763297,0.3341510010442636,2.5005735e-05,0.0050005736,0.003143668,0.35444944862116734,2.0780722e-05,0.004558588,geodeCrossV2,aircross,53728009
0.0037647758,0.3517582931466608,2.8115663e-05,0.0053024204,0.0033417465,0.37678286706734565,2.5062709e-05,0.0050062668,geodeCrossV2,aircross,51547402
