test_mae,test_mre,test_mse,test_rmse,val_mae,val_mre,val_mse,val_rmse,model,db,seed
8.682601,0.30910475500669654,165.38837,12.860341,8.504166,0.32865784365375283,168.20366,12.969336,geodeCrossV9,aircross_sp,15900376
11.060771,0.37959309940962155,271.52365,16.477974,11.083949,0.4258851946512231,283.63998,16.841614,geodeCrossV9,aircross_sp,15900376
8.858836,0.31537884051863707,170.26297,13.048486,8.793526,0.3398406529218465,173.63213,13.176954,geodeCrossV9,aircross_sp,15900376

9.76093,0.34749379589284846,180.32707,13.428592,9.01055,0.3482279269720583,160.31483,12.66155,geodeCrossV9,aircross_sp,15900376
10.959223,0.3761080941405937,254.0274,15.938237,10.645122,0.40902384324834623,250.72005,15.834142,geodeCrossV9,aircross_sp,15900376
9.953559,0.35435147865172706,186.64632,13.661857,9.12774,0.3527569152642903,168.33524,12.974407,geodeCrossV9,aircross_sp,15900376
10.139755,0.3609801532366612,213.00926,14.594837,9.518715,0.3678668217168436,193.43425,13.908064,geodeCrossV9,aircross_sp,15900376

8.736498,0.3110235341401324,163.2561,12.777171,8.301528,0.3208265752870508,157.49611,12.549746,geodeCrossV9,aircross_sp,15900376
8.736307,0.3110167394881484,164.80774,12.837747,8.385556,0.32407398000344406,160.65662,12.675039,geodeCrossV9,aircross_sp,15900376
8.974498,0.31949642146872254,173.89732,13.187014,8.469975,0.32733652390205953,167.4798,12.941399,geodeCrossV9,aircross_sp,15900376
8.760301,0.3118709211878915,166.34065,12.897312,8.394628,0.32442455400236314,162.19365,12.735527,geodeCrossV9,aircross_sp,15900376
11.658001,0.40008934660830026,284.6398,16.871271,11.535632,0.443240472232895,287.62918,16.959635,geodeCrossV9,aircross_sp,15900376
8.735228,0.31097828743833517,161.82977,12.721233,8.273023,0.31972492406680597,155.52344,12.470903,geodeCrossV9,aircross_sp,15900376
8.910851,0.3172305688902111,173.03471,13.154266,8.487363,0.3280084629699591,167.38878,12.937881,geodeCrossV9,aircross_sp,15900376
