test_mae,test_mre,test_mse,test_rmse,val_mae,val_mre,val_mse,val_rmse,model,db,seed
0.0034024285,0.40826460457829417,2.6140513e-05,0.0051127793,0.0026443447,0.40474089327517576,1.7160088e-05,0.0041424735,geodeCrossV3,aircross,15900376
0.0041471054,0.3896257208040544,3.2756958e-05,0.0057233693,0.0035374244,0.4112514308393191,2.5636044e-05,0.005063205,geodeCrossV3,aircross,63273150
0.0031995182,0.3780767549528932,2.2703014e-05,0.004764768,0.0025607995,0.38436977176427795,1.5781574e-05,0.003972603,geodeCrossV3,aircross,10799678
0.004066585,0.3215020691754024,3.1888972e-05,0.005647032,0.0031079112,0.31774355000865057,1.9425388e-05,0.004407424,geodeCrossV3,aircross,72833750
0.0030392392,0.3752347680764951,1.9286972e-05,0.0043916935,0.002531796,0.38058381587500556,1.4618469e-05,0.0038234107,geodeCrossV3,aircross,53728009
0.003883435,0.4009338557043175,2.9854002e-05,0.0054638814,0.0030926908,0.4091840452641583,2.0099158e-05,0.0044832085,geodeCrossV3,aircross,51547402

0.004074574,0.4223702366425435,3.186396e-05,0.0056448174,0.003508987,0.4474584321335951,2.4355553e-05,0.0049351347,geodeCrossV3,aircross,15900376
0.004247633,0.382943354927908,3.359022e-05,0.005795707,0.0038087026,0.4189258454303997,2.788232e-05,0.0052803713,geodeCrossV3,aircross,63273150
0.004402004,0.46079291650776827,3.551483e-05,0.005959432,0.0039979303,0.5135997259094052,2.9739474e-05,0.005453391,geodeCrossV3,aircross,10799678
0.003960871,0.33600341714206416,2.9769482e-05,0.0054561417,0.0032367618,0.3447148230435097,2.0438816e-05,0.004520931,geodeCrossV3,aircross,72833750
0.0042771804,0.43502302590355807,3.3572524e-05,0.00579418,0.0038252687,0.4643590345928165,2.9370292e-05,0.0054194364,geodeCrossV3,aircross,53728009
0.0041541015,0.44502437497550984,3.6088953e-05,0.0060074083,0.003436483,0.46741027611239905,2.504941e-05,0.0050049387,geodeCrossV3,aircross,51547402
