test_mae,test_mre,test_mse,test_rmse,val_mae,val_mre,val_mse,val_rmse,model,db,seed
8.564493,0.30490008890288633,160.1476,12.654943,8.109078,0.3133890259176095,153.12726,12.37446,geodeCrossC1,aircross_sp,15900376
8.731449,0.31084377080725556,162.89563,12.763057,8.243705,0.3185918916277828,152.12567,12.333923,geodeCrossC1,aircross_sp,15900376
9.0796995,0.3232416511205314,179.57513,13.400565,8.89445,0.3437410476634905,182.32504,13.502779,geodeCrossC1,aircross_sp,15900376
9.556964,0.3402325195452199,194.27165,13.938137,9.318188,0.36011709773120565,197.01239,14.03611,geodeCrossC1,aircross_sp,15900376

8.6287365,0.30718717749981733,164.11983,12.810926,8.34758,0.3226063148236033,159.40303,12.625491,geodeCrossC1,aircross_sp,15900376
8.774323,0.3123701205550407,167.26303,12.933021,8.657467,0.3345824439760002,165.84116,12.877933,geodeCrossC1,aircross_sp,15900376
9.343451,0.33263133581634463,191.11409,13.824402,9.22328,0.3564492381549076,195.09807,13.967751,geodeCrossC1,aircross_sp,15900376
9.447848,0.33634794490834924,174.76828,13.2199955,9.280085,0.35864455325643235,175.84702,13.260732,geodeCrossC1,aircross_sp,15900376

0.003901031,0.36448917610608766,2.8789382e-05,0.005365574,0.003483035,0.39271316246745624,2.490468e-05,0.004990459,geodeCrossC1,aircross,15900376
0.0038646173,0.361086906462934,2.795073e-05,0.005286845,0.0034797003,0.39233719376062354,2.4486279e-05,0.0049483613,geodeCrossC1,aircross,15900376
0.004256207,0.3976747317210268,3.4849498e-05,0.0059033465,0.003573584,0.4029225927014982,2.743263e-05,0.005237617,geodeCrossC1,aircross,15900376
0.0040940912,0.3825275645190086,3.0310472e-05,0.005505495,0.0035632043,0.4017522961093047,2.5369574e-05,0.005036822,geodeCrossC1,aircross,15900376
0.0046940483,0.43858399324675224,4.0650215e-05,0.006375752,0.0038513367,0.4342393134365603,3.125419e-05,0.0055905445,geodeCrossC1,aircross,15900376

0.0035895824,0.33538926398060875,2.467641e-05,0.004967536,0.0031776035,0.35827568215060374,2.16916e-05,0.004657424,geodeCrossC1,aircross,15900376
0.0037102362,0.3466624293588551,2.6090485e-05,0.0051078848,0.0032869654,0.37060629649787025,2.2679133e-05,0.004762261,geodeCrossC1,aircross,15900376
0.004244745,0.39660374613446264,3.3224496e-05,0.0057640695,0.0036993052,0.4170977095244859,2.7332746e-05,0.005228073,geodeCrossC1,aircross,15900376
0.004319306,0.4035703261893532,3.2331765e-05,0.005686103,0.0037893227,0.4272472040805136,2.6025158e-05,0.005101486,geodeCrossC1,aircross,15900376
0.004287673,0.400614715976043,3.2120566e-05,0.0056675007,0.0038036183,0.42885904458815655,2.67572e-05,0.005172736,geodeCrossC1,aircross,15900376
0.004376249,0.4088907345789185,3.293759e-05,0.005739128,0.00391334,0.4412302008943098,2.726418e-05,0.0052215112,geodeCrossC1,aircross,15900376

0.003922152,0.366462571257298,2.9052022e-05,0.0053899926,0.0034200258,0.38560888911387114,2.4159679e-05,0.0049152495,geodeCrossC1,aircross,15900376
0.0038485574,0.35958635364755587,2.9004694e-05,0.0053856005,0.0033960673,0.3829075539552782,2.5049843e-05,0.005004982,geodeCrossC1,aircross,15900376
0.0037421938,0.3496483698504627,2.6614174e-05,0.005158893,0.0032848094,0.3703632013981773,2.2828355e-05,0.0047779027,geodeCrossC1,aircross,15900376
0.0038614026,0.360786536165431,2.7434782e-05,0.0052378224,0.0032966707,0.3717005534191068,2.1758238e-05,0.004664573,geodeCrossC1,aircross,15900376
0.0043139565,0.4030704630945406,3.355901e-05,0.0057930136,0.003745053,0.42225578086715154,2.7484211e-05,0.0052425386,geodeCrossC1,aircross,15900376
0.004451794,0.4159491852143424,3.5939756e-05,0.0059949774,0.0039199893,0.44197991382645974,2.8915692e-05,0.0053773313,geodeCrossC1,aircross,15900376
0.0035902779,0.33545423948011044,2.4729947e-05,0.004972921,0.0031721876,0.35766504630925633,2.1347001e-05,0.0046202815,geodeCrossC1,aircross,15900376
0.003730943,0.3485971575945012,2.6410013e-05,0.0051390673,0.003299947,0.3720699426735699,2.2575288e-05,0.004751346,geodeCrossC1,aircross,15900376
0.0042186994,0.3941702440128931,3.303188e-05,0.005747337,0.0036795323,0.4148683090851447,2.7022399e-05,0.0051983073,geodeCrossC1,aircross,15900376
0.0043064123,0.40236557737267364,3.2298456e-05,0.005683173,0.0037846523,0.42672062857586884,2.6028436e-05,0.005101807,geodeCrossC1,aircross,15900376

0.0038459422,0.359341993822544,2.7824424e-05,0.0052748863,0.0034269018,0.38638413658736015,2.425952e-05,0.0049253954,geodeCrossC1,aircross,15900376
0.0038457855,0.35932737328783987,2.7822274e-05,0.0052746823,0.0034268007,0.3863727635339785,2.4258095e-05,0.004925251,geodeCrossC1,aircross,15900376
0.0040910305,0.38224160529296175,3.0299097e-05,0.0055044615,0.0036581096,0.412452898128098,2.6220072e-05,0.005120554,geodeCrossC1,aircross,15900376
0.003967876,0.37073478366167173,2.9019375e-05,0.0053869635,0.003577577,0.40337281522793034,2.592554e-05,0.005091713,geodeCrossC1,aircross,15900376
0.003690332,0.34480270991228557,2.5312427e-05,0.0050311456,0.003355374,0.3783193885107198,2.2680775e-05,0.004762434,geodeCrossC1,aircross,15900376
0.0036104287,0.3373370208302749,2.4962012e-05,0.0049961996,0.0031733967,0.35780136629620873,2.1551297e-05,0.0046423376,geodeCrossC1,aircross,15900376
0.004004353,0.37414300206106604,2.9691135e-05,0.0054489574,0.003628366,0.4090992885938759,2.5974838e-05,0.0050965515,geodeCrossC1,aircross,15900376
0.0036095886,0.337258534951283,2.4953066e-05,0.004995304,0.0031725927,0.3577107265071365,2.1542555e-05,0.004641396,geodeCrossC1,aircross,15900376
