test_mae,test_mre,test_mse,test_rmse,val_mae,val_mre,val_mse,val_rmse,model,db,seed
9.254429,0.32946210039253354,180.3231,13.428444,8.794055,0.33986110585676915,173.48866,13.17151,geodeCrossV7,aircross_sp,15900376

9.124426,0.32483393739464395,174.65567,13.215735,8.559989,0.3308152272501515,163.4236,12.783724,geodeCrossV7,aircross_sp,15900376
9.103516,0.3240895188189131,176.18973,13.273648,8.53798,0.3299646591999619,164.31145,12.818402,geodeCrossV7,aircross_sp,15900376
9.07106,0.32293410026529223,175.75201,13.25715,8.539774,0.33003400534369465,164.8166,12.838092,geodeCrossV7,aircross_sp,15900376
9.054106,0.32233053416975793,169.98286,13.037747,8.554685,0.33061023002332884,161.44781,12.706212,geodeCrossV7,aircross_sp,15900376
9.155538,0.32594155305906525,179.41591,13.394623,8.600594,0.33238445528821103,166.93794,12.920446,geodeCrossV7,aircross_sp,15900376

9.124708,0.32484400920996437,179.89552,13.412514,8.652997,0.3344096968834918,171.6141,13.100157,geodeCrossV7,aircross_sp,15900376
9.130629,0.3250547526602476,177.95384,13.339934,8.59202,0.33205313111039564,166.72702,12.912282,geodeCrossV7,aircross_sp,15900376
9.137689,0.325306111088146,182.96208,13.526348,8.625353,0.33334133181223874,171.50102,13.0958395,geodeCrossV7,aircross_sp,15900376
9.0762,0.32311705337048313,177.93672,13.339293,8.625267,0.33333802324923656,169.86627,13.033276,geodeCrossV7,aircross_sp,15900376
9.125824,0.3248837065818454,178.77899,13.370826,8.610555,0.3327694517102842,169.2001,13.007694,geodeCrossV7,aircross_sp,15900376

9.1407795,0.3254161582329808,178.50964,13.36075,8.560955,0.3308525571983681,165.82014,12.877117,geodeCrossV7,aircross_sp,15900376
9.0046215,0.32056884039891137,170.91481,13.073439,8.649042,0.33425683458882494,165.71077,12.8728695,geodeCrossV7,aircross_sp,15900376
9.139091,0.32535603320963646,171.30316,13.088284,8.621225,0.33318181897173915,160.78046,12.679923,geodeCrossV7,aircross_sp,15900376
9.127609,0.32494728355057073,178.40942,13.356999,8.581279,0.3316380234230197,166.75053,12.913192,geodeCrossV7,aircross_sp,15900376
9.04443,0.3219860606075959,169.16223,13.006238,8.541492,0.33010041054253664,159.47388,12.628297,geodeCrossV7,aircross_sp,15900376

9.051961,0.3222541544162653,177.44345,13.32079,8.581045,0.33162900006937734,168.88472,12.995565,geodeCrossV7,aircross_sp,15900376
9.229339,0.3285688986013322,176.35162,13.279745,8.689144,0.3358066457066393,164.3985,12.821797,geodeCrossV7,aircross_sp,15900376
9.032368,0.3215566429717555,174.55025,13.211746,8.584198,0.33175084876337724,166.66388,12.909837,geodeCrossV7,aircross_sp,15900376

8.927006,0.3178057110557414,173.07555,13.155818,8.401088,0.32467423353962954,161.86955,12.722796,geodeCrossV7,aircross_sp,15900376
8.917101,0.31745308828074964,171.02118,13.077507,8.425459,0.3256161045607483,161.28392,12.69976,geodeCrossV7,aircross_sp,15900376
8.875041,0.31595573050461345,167.70044,12.949921,8.460362,0.32696499567079323,161.51599,12.708894,geodeCrossV7,aircross_sp,15900376

9.042362,0.3219124336713058,175.22093,13.237104,8.568245,0.33113428635097897,167.7144,12.9504595,geodeCrossV7,aircross_sp,15900376
9.029667,0.3214604691517113,175.05212,13.230726,8.556208,0.33066911576080216,168.00758,12.961774,geodeCrossV7,aircross_sp,15900376
9.043936,0.3219684513166019,176.06808,13.269065,8.590314,0.3319871937891499,170.10121,13.042286,geodeCrossV7,aircross_sp,15900376

9.009383,0.3207383571344232,176.93576,13.301721,8.456684,0.32682282772118393,164.72577,12.834554,geodeCrossV7,aircross_sp,15900376
9.021452,0.3211680369433305,176.18707,13.273548,8.526242,0.3295110518703786,165.6748,12.871472,geodeCrossV7,aircross_sp,15900376
8.973931,0.31947627783808175,174.04616,13.192656,8.498197,0.3284271465789637,164.1556,12.812322,geodeCrossV7,aircross_sp,15900376

9.052667,0.32227927933517736,178.30614,13.353132,8.502963,0.328611390092409,166.29121,12.895395,geodeCrossV7,aircross_sp,15900376
9.091344,0.3236562122825803,178.75227,13.369827,8.568894,0.3311594180618643,167.136,12.928109,geodeCrossV7,aircross_sp,15900376
9.038378,0.32177059804210834,176.64522,13.290794,8.529124,0.32962240673829074,165.22797,12.854103,geodeCrossV7,aircross_sp,15900376

8.906086,0.3170609429159214,176.25713,13.276186,8.573091,0.3313215710688,173.37357,13.16714,geodeCrossV7,aircross_sp,15900376
9.042994,0.32193491501179317,178.8806,13.374625,8.653533,0.33443038375721257,174.61269,13.214109,geodeCrossV7,aircross_sp,15900376
9.075048,0.3230760888287787,176.3335,13.279062,8.6004505,0.3323789410165407,169.58006,13.022291,geodeCrossV7,aircross_sp,15900376

9.112911,0.32442402980453267,180.34863,13.429395,8.626981,0.33340426134893697,171.74301,13.105076,geodeCrossV7,aircross_sp,15900376
9.026081,0.32133281271588243,177.52776,13.323955,8.576342,0.33144722962322665,170.84552,13.070788,geodeCrossV7,aircross_sp,15900376
8.947259,0.3185267088374951,169.74611,13.028665,8.622464,0.3332297095857002,166.23933,12.893383,geodeCrossV7,aircross_sp,15900376

8.8359785,0.31456509901446456,172.7855,13.14479,8.531351,0.329708462796176,172.22829,13.123577,geodeCrossV7,aircross_sp,15900376
9.327729,0.33207164001400635,182.96983,13.526634,8.557975,0.3307373924700292,162.95831,12.765512,geodeCrossV7,aircross_sp,15900376
8.999775,0.32039630867313007,169.82549,13.031711,8.51763,0.32917819038046114,161.01126,12.689021,geodeCrossV7,aircross_sp,15900376

9.134285,0.3251849434357232,183.60155,13.549965,8.594011,0.33213009697498197,170.61441,13.061945,geodeCrossV7,aircross_sp,15900376
8.942636,0.31836212969474337,177.33035,13.316545,8.555946,0.33065898955282574,170.02954,13.039537,geodeCrossV7,aircross_sp,15900376
8.918164,0.3174909504411623,172.3602,13.128602,8.509965,0.32888199044219424,165.96613,12.882784,geodeCrossV7,aircross_sp,15900376

new iter
8.885238,0.3163187309635037,173.07242,13.155699,8.435876,0.32601867981250987,164.54004,12.827316,geodeCrossV7,aircross_sp,15900376
8.871576,0.31583237807663306,172.43324,13.131384,8.395061,0.3244412973363439,162.50488,12.747741,geodeCrossV7,aircross_sp,15900376
8.85239,0.31514935169406993,169.72964,13.028033,8.361937,0.3231611842329506,159.78383,12.640563,geodeCrossV7,aircross_sp,15900376

9.084454,0.3234109275307319,178.34627,13.354634,8.640861,0.33394064959323166,171.059,13.078953,geodeCrossV7,aircross_sp,15900376
9.023273,0.32123285923412365,177.21443,13.312191,8.578853,0.33154424738479593,168.96729,12.998742,geodeCrossV7,aircross_sp,15900376
9.15348,0.32586827568686433,178.74954,13.369725,8.650977,0.3343316281645714,169.27815,13.010694,geodeCrossV7,aircross_sp,15900376

8.89617,0.3167079268813292,173.4346,13.169457,8.432126,0.3258737714369796,164.35785,12.820212,geodeCrossV7,aircross_sp,15900376
8.910442,0.3172160401327533,174.37091,13.204958,8.440737,0.3262065326674121,163.96884,12.805032,geodeCrossV7,aircross_sp,15900376
8.9049835,0.3170217043469074,172.6382,13.139186,8.397297,0.32452772101234056,160.80939,12.681064,geodeCrossV7,aircross_sp,15900376

new iter
8.73739,0.31105527892898394,167.05556,12.924997,8.333818,0.3220745050957864,159.18538,12.616869,geodeCrossV7,aircross_sp,15900376
8.746268,0.3113713504088976,169.6606,13.025383,8.387941,0.32416615188990916,162.82698,12.760367,geodeCrossV7,aircross_sp,15900376
8.785175,0.31275647626464137,171.06601,13.079221,8.41238,0.32511066307746406,166.34521,12.897489,geodeCrossV7,aircross_sp,15900376

8.773033,0.31232419657282057,164.85316,12.839516,8.241551,0.31850867625530344,152.85742,12.363552,geodeCrossV7,aircross_sp,15900376
9.13022,0.3250402457505453,175.44131,13.245426,8.340314,0.322325521426185,150.64085,12.273583,geodeCrossV7,aircross_sp,15900376
8.815257,0.3138273876996955,169.80823,13.031049,8.320982,0.32157842116442753,159.1367,12.61494,geodeCrossV7,aircross_sp,15900376

8.791655,0.31298712302025405,169.72806,13.027972,8.387257,0.32413971680571996,160.82361,12.681624,geodeCrossV7,aircross_sp,15900376
8.8517685,0.31512721991767173,167.2605,12.932923,8.361305,0.3231367543384597,155.47389,12.468917,geodeCrossV7,aircross_sp,15900376
8.860583,0.31544101923100554,171.94559,13.1128025,8.429819,0.3257846073350619,162.86842,12.7619915,geodeCrossV7,aircross_sp,15900376

8.7906475,0.3129512927011099,165.83803,12.877811,8.412614,0.3251196864311064,157.76698,12.560533,geodeCrossV7,aircross_sp,15900376
