test_mae,test_mre,test_mse,test_rmse,val_mae,val_mre,val_mse,val_rmse,model,db,seed
0.0035799344,0.334487817946903,2.3588636e-05,0.0048568132,0.0031143192,0.3511403600479794,1.9478051e-05,0.0044133947,geodeCrossV4,aircross,15900376
0.003941037,0.368227131550342,2.775192e-05,0.005268009,0.003371202,0.3801039866391523,2.182391e-05,0.0046716067,geodeCrossV4,aircross,63273150
0.0039052896,0.3648870724918176,3.0009842e-05,0.005478124,0.0033058953,0.37274063951583386,2.410186e-05,0.0049093645,geodeCrossV4,aircross,10799678
0.0038171902,0.35665558577544776,2.7886119e-05,0.005280731,0.0032368985,0.36496122035695394,2.2796401e-05,0.004774558,geodeCrossV4,aircross,72833750
0.003410183,0.31862723986882785,2.2829188e-05,0.00477799,0.002974457,0.3353708852622165,1.9283403e-05,0.004391287,geodeCrossV4,aircross,53728009
0.0036656768,0.34249907500442023,2.4347819e-05,0.004934351,0.0032327631,0.36449495649903024,2.0261386e-05,0.004501265,geodeCrossV4,aircross,51547402

0.0035732163,0.33386011943189087,2.382295e-05,0.004880876,0.0030775864,0.3469987514349615,1.9352809e-05,0.0043991827,geodeCrossV4,aircross,15900376
0.003907468,0.36509062887613664,2.742897e-05,0.0052372674,0.0033485598,0.3775510651275816,2.1471418e-05,0.004633726,geodeCrossV4,aircross,63273150
0.003546648,0.3313777285882591,2.4191455e-05,0.0049184808,0.0030587008,0.34486939000236333,2.0019485e-05,0.004474314,geodeCrossV4,aircross,10799678
0.0037759768,0.3528048553185187,2.6471162e-05,0.0051450133,0.0033170637,0.3739998840379189,2.218652e-05,0.004710257,geodeCrossV4,aircross,72833750
0.0036051436,0.33684321122332694,2.4445453e-05,0.004944234,0.0031774067,0.3582534999969006,2.1611912e-05,0.0046488615,geodeCrossV4,aircross,53728009
0.0036243466,0.338637431512275,2.504534e-05,0.0050045317,0.0031662649,0.3569972632244703,2.1447955e-05,0.004631194,geodeCrossV4,aircross,51547402

0.003713262,0.3469451628508841,2.6747983e-05,0.005171845,0.0031462747,0.35474336215773383,2.1157928e-05,0.0045997747,geodeCrossV4,aircross,15900376
0.0037101163,0.34665124402141667,2.4827368e-05,0.004982707,0.0032043601,0.3612925177156805,1.971381e-05,0.0044400236,geodeCrossV4,aircross,63273150
0.0038245372,0.35734203873149867,2.9090535e-05,0.0053935642,0.0032175358,0.3627780640685532,2.3569273e-05,0.0048548197,geodeCrossV4,aircross,10799678
0.0037086983,0.34651875851711356,2.7614558e-05,0.0052549555,0.0030662313,0.3457184526652939,2.1823756e-05,0.0046715904,geodeCrossV4,aircross,72833750
0.0035303666,0.32985648080398744,2.4740053e-05,0.0049739373,0.002958961,0.33362369602011377,1.991071e-05,0.004462142,geodeCrossV4,aircross,53728009
0.0036688913,0.34279942435559846,2.5245909e-05,0.0050245305,0.0031693242,0.3573422145129893,2.0051499e-05,0.00447789,geodeCrossV4,aircross,51547402

0.0036466548,0.34072177934590325,2.6446063e-05,0.0051425737,0.0030187685,0.34036700808441395,2.0759091e-05,0.0045562144,geodeCrossV4,aircross,15900376
0.0037589166,0.3512108609482478,2.5943884e-05,0.005093514,0.0032174871,0.3627725811915785,2.0519801e-05,0.0045298785,geodeCrossV4,aircross,63273150
0.0035841812,0.33488460417741905,2.4698915e-05,0.0049698004,0.0032082205,0.36172776415529045,2.1159978e-05,0.004599998,geodeCrossV4,aircross,10799678
0.003745943,0.3499986761862675,2.7080836e-05,0.005203925,0.0031502435,0.35519085891104146,2.1171743e-05,0.0046012765,geodeCrossV4,aircross,72833750
