test_mae,test_mre,test_rmse,max_mae_LPS_test,min_mae_LPS_test,max_mre_LPS_test,min_mre_LPS_test,max_rmse_LPS_test,min_rmse_LPS_test,all_mae_LPS_test,all_mre_LPS_test,all_rmse_LPS_test,max_mae_CC_test,min_mae_CC_test,max_mre_CC_test,min_mre_CC_test,max_rmse_CC_test,min_rmse_CC_test,all_mae_CC_test,all_mre_CC_test,all_rmse_CC_test,max_mae_KHR_test,min_mae_KHR_test,max_mre_KHR_test,min_mre_KHR_test,max_rmse_KHR_test,min_rmse_KHR_test,all_mae_KHR_test,all_mre_KHR_test,all_rmse_KHR_test,val_mae,val_mre,val_rmse,max_mae_LPS_val,min_mae_LPS_val,max_mre_LPS_val,min_mre_LPS_val,max_rmse_LPS_val,min_rmse_LPS_val,all_mae_LPS_val,all_mre_LPS_val,all_rmse_LPS_val,max_mae_CC_val,min_mae_CC_val,max_mre_CC_val,min_mre_CC_val,max_rmse_CC_val,min_rmse_CC_val,all_mae_CC_val,all_mre_CC_val,all_rmse_CC_val,max_mae_KHR_val,min_mae_KHR_val,max_mre_KHR_val,min_mre_KHR_val,max_rmse_KHR_val,min_rmse_KHR_val,all_mae_KHR_val,all_mre_KHR_val,all_rmse_KHR_val,model,db,seed

23.446634,0.3260943639256168,43.52285,31.642801,19.553253,0.38550433345424223,0.2661946155711432,59.85093,31.725988,"[22.624748, 19.87786, 27.869106, 31.642801, 19.553253]","[0.38550433345424223, 0.3540266395170026, 0.36666869885422987, 0.33468480976339576, 0.2661946155711432]","[36.253525, 31.725988, 55.587666, 59.85093, 34.98387]",30.66282,19.553253,0.39795090383851706,0.2661946155711432,57.573017,34.98387,"[22.624748, 30.66282, 24.562328, 23.825804, 19.553253]","[0.38550433345424223, 0.39795090383851706, 0.35477940834638727, 0.30189341929153657, 0.2661946155711432]","[36.253525, 57.573017, 47.757286, 44.943336, 34.98387]",28.814167,23.161127,0.5455267063294503,0.0,45.075977,43.438683,"[23.161127, 28.814167, nan, nan, nan]","[0.31763942132894096, 0.5455267063294503, 0.0, 0.0, 0.0]","[43.438683, 45.075977, nan, nan, nan]",24.709164,0.29881635553983277,43.19247,31.251219,19.13561,0.40084520032109716,0.24293027331241282,59.409134,33.95608,"[24.812866, 19.13561, 30.642004, 31.251219, 21.729824]","[0.40084520032109716, 0.29587243159017734, 0.3401750559596671, 0.30504511494345893, 0.24293027331241282]","[40.924152, 33.95608, 59.409134, 50.169796, 35.682648]",32.47709,21.729824,0.40084520032109716,0.24293027331241282,60.937397,35.682648,"[24.812866, 32.47709, 22.288822, 26.07006, 21.729824]","[0.40084520032109716, 0.36179674110697574, 0.3043077760176542, 0.27898110408033133, 0.24293027331241282]","[40.924152, 60.937397, 39.360405, 43.615784, 35.682648]",31.837612,24.272596,0.6371943675954543,0.0,50.09565,42.733475,"[24.272596, 31.837612, nan, nan, nan]","[0.28659067991047743, 0.6371943675954543, 0.0, 0.0, 0.0]","[42.733475, 50.09565, nan, nan, nan]",geode,aqism,15900376
24.22108,0.33686532040121103,43.716583,31.646759,19.737537,0.430860089443696,0.26870342936837827,60.077816,32.99737,"[25.286617, 21.486723, 27.896086, 31.646759, 19.737537]","[0.430860089443696, 0.382680667345217, 0.3670236783915477, 0.3347266680153315, 0.26870342936837827]","[36.86276, 32.99737, 55.139748, 60.077816, 34.97348]",30.857336,19.737537,0.430860089443696,0.26870342936837827,57.292747,34.97348,"[25.286617, 30.857336, 25.08124, 24.77749, 19.737537]","[0.430860089443696, 0.40047539592630976, 0.36227458540401763, 0.3139521239224502, 0.26870342936837827]","[36.86276, 57.292747, 47.909054, 45.778614, 34.97348]",31.026276,23.85909,0.5874076447814354,0.0,45.99371,43.592125,"[23.85909, 31.026276, nan, nan, nan]","[0.3272115431402263, 0.5874076447814354, 0.0, 0.0, 0.0]","[43.592125, 45.99371, nan, nan, nan]",26.079279,0.31538562543341797,44.174416,31.731031,21.26844,0.4798677006898821,0.24685836434601677,59.69713,34.947002,"[29.704466, 21.26844, 31.731031, 30.495535, 22.081188]","[0.4798677006898821, 0.32884997265276417, 0.3522650018718161, 0.2976688399765423, 0.24685836434601677]","[43.586285, 34.947002, 59.69713, 49.55303, 37.274296]",34.343494,22.081188,0.4798677006898821,0.24685836434601677,61.373577,37.274296,"[29.704466, 34.343494, 22.232258, 26.86161, 22.081188]","[0.4798677006898821, 0.3825885992977397, 0.30353548773730493, 0.2874516365342742, 0.24685836434601677]","[43.586285, 61.373577, 38.24717, 44.5371, 37.274296]",35.03001,25.531109,0.7010866371504335,0.0,51.93413,43.654385,"[25.531109, 35.03001, nan, nan, nan]","[0.3014501584778608, 0.7010866371504335, 0.0, 0.0, 0.0]","[43.654385, 51.93413, nan, nan, nan]",geode,aqism,72833750
23.737745,0.3301431090320583,42.755756,30.715813,19.992697,0.4243703778701746,0.2746871469496004,59.064587,30.764837,"[24.905745, 19.992697, 26.90838, 30.715813, 20.17707]","[0.4243703778701746, 0.35607190966580476, 0.35402862052704837, 0.32488007685835085, 0.2746871469496004]","[34.69677, 30.764837, 54.347717, 59.064587, 34.98634]",30.165396,20.17707,0.4243703778701746,0.2746871469496004,56.84338,34.69677,"[24.905745, 30.165396, 23.690298, 23.430395, 20.17707]","[0.4243703778701746, 0.39149518021830443, 0.34218376912228493, 0.29688326324324027, 0.2746871469496004]","[34.69677, 56.84338, 46.431316, 44.011024, 34.98634]",27.607754,23.531895,0.5226862034658504,0.0,42.935806,39.217308,"[23.531895, 27.607754, nan, nan, nan]","[0.3227242716857028, 0.5226862034658504, 0.0, 0.0, 0.0]","[42.935806, 39.217308, nan, nan, nan]",25.077406,0.30326963582576244,42.766525,30.377865,18.340786,0.44027992467977334,0.25320128422322946,58.829094,31.108362,"[27.25393, 18.340786, 30.377865, 30.037016, 22.648554]","[0.44027992467977334, 0.283582952311558, 0.3372426976201811, 0.2931932129653976, 0.25320128422322946]","[39.15634, 31.108362, 58.829094, 48.929287, 37.631725]",32.40094,20.658026,0.44027992467977334,0.25320128422322946,60.387764,35.967655,"[27.25393, 32.40094, 20.658026, 25.537891, 22.648554]","[0.44027992467977334, 0.3609484207675282, 0.2820426116561428, 0.27328625335437334, 0.25320128422322946]","[39.15634, 60.387764, 35.967655, 42.99767, 37.631725]",29.22966,24.823107,0.5849990953388625,0.0,42.820637,41.87299,"[24.823107, 29.22966, nan, nan, nan]","[0.2930906524210162, 0.5849990953388625, 0.0, 0.0, 0.0]","[42.820637, 41.87299, nan, nan, nan]",geode,aqism,51547402

23.251722,0.3233835458998872,43.281624,31.684689,19.424608,0.36989270259644147,0.26444326362736287,60.11056,32.08831,"[21.061892, 20.200554, 28.11415, 31.684689, 19.424608]","[0.35887475868664104, 0.35977385005589074, 0.36989270259644147, 0.335127847103777, 0.26444326362736287]","[33.53048, 32.08831, 56.03927, 60.11056, 34.66786]",31.093647,19.424608,0.40354229995158836,0.26444326362736287,58.19771,33.53048,"[21.061892, 31.093647, 24.771818, 23.810211, 19.424608]","[0.35887475868664104, 0.40354229995158836, 0.35780528370203907, 0.3016958566625721, 0.26444326362736287]","[33.53048, 58.19771, 48.02523, 45.023396, 34.66786]",23.290096,22.530313,0.4265571282087343,0.0,43.661552,35.38769,"[23.290096, 22.530313, nan, nan, nan]","[0.31940816821339657, 0.4265571282087343, 0.0, 0.0, 0.0]","[43.661552, 35.38769, nan, nan, nan]",24.291933,0.293770632891187,42.497646,30.973307,19.179781,0.36200327687241485,0.2424810687060566,60.072807,33.98426,"[22.408497, 19.179781, 30.973307, 30.959604, 21.689644]","[0.36200327687241485, 0.29655537416832667, 0.34385305581408093, 0.30219865748462477, 0.2424810687060566]","[37.023376, 33.98426, 60.072807, 49.55112, 35.29018]",32.965027,21.689644,0.36723239917887907,0.2424810687060566,61.784477,35.29018,"[22.408497, 32.965027, 22.021708, 25.94993, 21.689644]","[0.36200327687241485, 0.36723239917887907, 0.3006608528057739, 0.2776955549198824, 0.2424810687060566]","[37.023376, 61.784477, 39.087547, 42.90497, 35.29018]",24.319017,23.849667,0.4773245150784212,0.0,42.718323,38.716843,"[24.319017, 23.849667, nan, nan, nan]","[0.2871387929489301, 0.4773245150784212, 0.0, 0.0, 0.0]","[42.718323, 38.716843, nan, nan, nan]",geode,aqism,15900376
23.700365,0.3296232257786886,43.225506,32.402992,19.721195,0.37771532771017846,0.26848095576464936,60.179764,32.1582,"[22.167622, 20.633568, 27.998165, 32.402992, 19.721195]","[0.37771532771017846, 0.36748589238602586, 0.3683667070561016, 0.34272531486857216, 0.26848095576464936]","[33.043625, 32.1582, 55.481335, 60.179764, 35.045666]",30.768784,19.721195,0.39932611872681373,0.26848095576464936,57.39667,33.043625,"[22.167622, 30.768784, 25.125479, 24.780209, 19.721195]","[0.37771532771017846, 0.39932611872681373, 0.36291358837988685, 0.31398656144493026, 0.26848095576464936]","[33.043625, 57.39667, 47.96392, 45.537224, 35.045666]",25.847033,23.586174,0.4893511820417776,0.0,43.510616,37.46369,"[23.586174, 25.847033, nan, nan, nan]","[0.3234686609909721, 0.4893511820417776, 0.0, 0.0, 0.0]","[43.510616, 37.46369, nan, nan, nan]",25.266502,0.3055564423152617,43.195087,31.449371,20.131231,0.4162659638618324,0.2455637233640072,59.263954,34.71741,"[25.767431, 20.131231, 31.371075, 31.449371, 21.965384]","[0.4162659638618324, 0.31126657480331965, 0.3482688979259118, 0.30697930925540756, 0.2455637233640072]","[38.81221, 34.71741, 59.263954, 50.16096, 36.61065]",33.424103,21.965384,0.4162659638618324,0.2455637233640072,60.711853,36.61065,"[25.767431, 33.424103, 22.4541, 26.925493, 21.965384]","[0.4162659638618324, 0.3723465324225125, 0.30656427484735593, 0.28813525576600835, 0.2455637233640072]","[38.81221, 60.711853, 39.171337, 44.51414, 36.61065]",28.694757,25.056543,0.5742936491244447,0.0,43.29812,41.47655,"[25.056543, 28.694757, nan, nan, nan]","[0.29584688995856834, 0.5742936491244447, 0.0, 0.0, 0.0]","[43.29812, 41.47655, nan, nan, nan]",geode,aqism,72833750
23.469097,0.32640677648453637,42.27862,30.54633,19.95586,0.4038589906590524,0.27417448247414467,58.709255,30.77239,"[23.701958, 19.95586, 26.751766, 30.54633, 20.139412]","[0.4038589906590524, 0.35541585281139587, 0.3519680733300988, 0.323087463462546, 0.27417448247414467]","[32.463078, 30.77239, 53.990086, 58.709255, 34.860462]",29.83411,20.139412,0.4038589906590524,0.27417448247414467,56.41848,32.463078,"[23.701958, 29.83411, 23.730886, 23.36549, 20.139412]","[0.4038589906590524, 0.3871956590194445, 0.34277001706029064, 0.2960608576137996, 0.27417448247414467]","[32.463078, 56.41848, 46.272003, 43.827843, 34.860462]",26.357569,23.31545,0.49901695531888324,0.0,42.67083,34.074875,"[23.31545, 26.357569, nan, nan, nan]","[0.31975587706268077, 0.49901695531888324, 0.0, 0.0, 0.0]","[42.67083, 34.074875, nan, nan, nan]",24.564573,0.2970677702511044,41.85516,30.120584,18.13319,0.40608907376273873,0.2513313575090566,58.184658,31.060112,"[25.137468, 18.13319, 30.120584, 29.938015, 22.481293]","[0.40608907376273873, 0.2803731145582093, 0.33438648359425643, 0.29222686092875616, 0.2513313575090566]","[35.2582, 31.060112, 58.184658, 48.69127, 37.190903]",31.8481,20.701056,0.40608907376273873,0.2513313575090566,59.667694,35.2582,"[25.137468, 31.8481, 20.701056, 25.461407, 22.481293]","[0.40608907376273873, 0.35478977570414494, 0.2826300860188254, 0.27246777197236843, 0.2513313575090566]","[35.2582, 59.667694, 36.063217, 42.739555, 37.190903]",25.111343,24.531082,0.5025755778618991,0.0,42.416065,31.305555,"[24.531082, 25.111343, nan, nan, nan]","[0.28964268058452797, 0.5025755778618991, 0.0, 0.0, 0.0]","[42.416065, 31.305555, nan, nan, nan]",geode,aqism,51547402

23.515038,0.3270457027726669,43.21585,31.27183,19.635633,0.3726061629599296,0.2673161168698884,59.636627,32.091152,"[21.842117, 20.763248, 28.320389, 31.27183, 19.635633]","[0.37216905552828033, 0.3697954938228438, 0.3726061629599296, 0.3307610562346251, 0.2673161168698884]","[33.56564, 32.091152, 55.88038, 59.636627, 34.920986]",31.645452,19.635633,0.41070378045428213,0.2673161168698884,58.371693,33.56564,"[21.842117, 31.645452, 24.83377, 23.591618, 19.635633]","[0.37216905552828033, 0.41070378045428213, 0.3587001385052175, 0.29892608633600903, 0.2673161168698884]","[33.56564, 58.371693, 47.605026, 44.438236, 34.920986]",23.55485,22.766537,0.4310294395120882,0.0,43.66097,33.772907,"[23.55485, 22.766537, nan, nan, nan]","[0.323039063053084, 0.4310294395120882, 0.0, 0.0, 0.0]","[43.66097, 33.772907, nan, nan, nan]",24.342709,0.29438467204690066,42.013493,30.709904,20.031963,0.360093500455282,0.24313631888435275,59.739044,33.397453,"[22.29028, 20.031963, 30.709904, 30.628265, 21.748255]","[0.360093500455282, 0.3097317039298903, 0.3409288623223014, 0.29896443315114085, 0.24313631888435275]","[35.304173, 33.397453, 59.739044, 49.25896, 35.205585]",33.620712,21.748255,0.3745367589070549,0.24313631888435275,61.786446,35.205585,"[22.29028, 33.620712, 22.01492, 25.647444, 21.748255]","[0.360093500455282, 0.3745367589070549, 0.3005681836833717, 0.274458586275277, 0.24313631888435275]","[35.304173, 61.786446, 38.223232, 42.447334, 35.205585]",24.386585,23.626265,0.472853401602992,0.0,42.399403,35.117283,"[24.386585, 23.626265, nan, nan, nan]","[0.28793657399067785, 0.472853401602992, 0.0, 0.0, 0.0]","[42.399403, 35.117283, nan, nan, nan]",geode,aqism,15900376
23.55965,0.3276661794012717,43.33903,32.118908,19.503279,0.37270842562462864,0.265514258978778,60.407696,32.256657,"[21.429945, 20.882555, 28.328163, 32.118908, 19.503279]","[0.36514602264632506, 0.37192037355601487, 0.37270842562462864, 0.3397205825156361, 0.265514258978778]","[32.87468, 32.256657, 56.043686, 60.407696, 34.85665]",31.10916,19.503279,0.40374362882748516,0.265514258978778,57.886787,32.87468,"[21.429945, 31.10916, 25.351294, 24.544554, 19.503279]","[0.36514602264632506, 0.40374362882748516, 0.3661752646059281, 0.3110006000050202, 0.265514258978778]","[32.87468, 57.886787, 48.24729, 45.683014, 34.85665]",25.560816,23.453215,0.4839323684229165,0.0,43.634556,37.350384,"[23.453215, 25.560816, nan, nan, nan]","[0.3216452256651313, 0.4839323684229165, 0.0, 0.0, 0.0]","[43.634556, 37.350384, nan, nan, nan]",25.169472,0.3043830165623937,43.18745,31.919886,20.473858,0.4055949206492398,0.24375102752148,60.134567,35.261044,"[25.10688, 20.473858, 31.919886, 31.021252, 21.80324]","[0.4055949206492398, 0.31656423503710884, 0.35436158040253996, 0.3028004090840573, 0.24375102752148]","[38.609863, 35.261044, 60.134567, 49.73876, 36.07452]",33.919243,21.80324,0.4055949206492398,0.24375102752148,61.57258,36.07452,"[25.10688, 33.919243, 22.753542, 26.59518, 21.80324]","[0.4055949206492398, 0.377862410293437, 0.3106525447282908, 0.28460050809527093, 0.24375102752148]","[38.609863, 61.57258, 39.69438, 43.983612, 36.07452]",28.960966,24.937271,0.5796214843864327,0.0,43.26269,41.939823,"[24.937271, 28.960966, nan, nan, nan]","[0.2944386137980996, 0.5796214843864327, 0.0, 0.0, 0.0]","[43.26269, 41.939823, nan, nan, nan]",geode,aqism,72833750
23.821085,0.33130219506709374,42.22022,30.258884,20.361727,0.425935458242731,0.2772010186190825,57.84786,31.650625,"[24.997597, 20.573658, 26.790686, 30.258884, 20.361727]","[0.425935458242731, 0.3664188824272978, 0.35248012160087633, 0.3200471740999011, 0.2772010186190825]","[33.410824, 31.650625, 53.404606, 57.84786, 34.955853]",29.737366,20.361727,0.425935458242731,0.2772010186190825,55.746414,33.410824,"[24.997597, 29.737366, 24.055956, 23.53837, 20.361727]","[0.425935458242731, 0.3859400829818987, 0.3474653367060969, 0.2982513995529959, 0.2772010186190825]","[33.410824, 55.746414, 46.265972, 43.51412, 34.955853]",29.435474,23.522444,0.5572896641760742,0.0,42.520008,36.12392,"[23.522444, 29.435474, nan, nan, nan]","[0.32259463789099213, 0.5572896641760742, 0.0, 0.0, 0.0]","[42.520008, 36.12392, nan, nan, nan]",24.99939,0.30232614446825434,41.83362,30.257843,18.786547,0.4299512888307099,0.25263581362163845,57.45629,32.067352,"[26.614573, 18.786547, 30.257843, 29.990211, 22.597975]","[0.4299512888307099, 0.29047522275875326, 0.3359102635304065, 0.29273635320715224, 0.25263581362163845]","[36.131653, 32.067352, 57.45629, 48.511356, 36.890896]",31.685177,21.366743,0.4299512888307099,0.25263581362163845,58.769165,36.131653,"[26.614573, 31.685177, 21.366743, 25.794983, 22.597975]","[0.4299512888307099, 0.35297478257528553, 0.2917186814385222, 0.2760374449137388, 0.25263581362163845]","[36.131653, 58.769165, 37.049355, 42.700855, 36.890896]",28.417744,24.790041,0.568749507075643,0.0,42.308598,33.128185,"[24.790041, 28.417744, nan, nan, nan]","[0.29270024061100725, 0.568749507075643, 0.0, 0.0, 0.0]","[42.308598, 33.128185, nan, nan, nan]",geode,aqism,51547402

8.235767,0.14347382356575955,12.024849,11.170752,5.2793837,0.20294706214420993,0.0886042406905898,15.315684,8.354655,"[6.790757, 8.754937, 11.170752, 9.915621, 5.2793837]","[0.11134239802753843, 0.15370669951170285, 0.20294706214420993, 0.18395912895312688, 0.0886042406905898]","[9.218517, 12.70622, 15.315684, 13.831478, 8.354655]",9.980349,5.904815,0.17905737232904806,0.10384192289556576,14.517345,9.097078,"[6.886868, 9.980349, 9.510015, 9.423079, 5.904815]","[0.11594374065585906, 0.17905737232904806, 0.16233065728617993, 0.1666137885628083, 0.10384192289556576]","[10.239449, 14.517345, 13.160294, 12.84008, 9.097078]",10.902132,6.4563723,0.19792882383129604,0.0,15.262773,9.368842,"[7.879508, 10.902132, 7.4071374, 6.4563723, nan]","[0.1373464093147741, 0.19792882383129604, 0.12581495345404844, 0.10778864584908945, 0.0]","[11.4699335, 15.262773, 10.97764, 9.368842, nan]",7.461255,0.12463915195876658,10.888589,9.683365,4.459115,0.17213719734781469,0.07221977195731573,13.69846,7.2645845,"[6.3908477, 7.9978385, 9.421508, 9.683365, 4.459115]","[0.1025479043174433, 0.13395065579679996, 0.1598733112706354, 0.17213719734781469, 0.07221977195731573]","[8.444701, 11.182181, 13.038512, 13.69846, 7.2645845]",9.023583,5.1931424,0.15323609621475404,0.08762354728771736,12.579839,8.358718,"[6.3907056, 8.161965, 8.992554, 9.023583, 5.1931424]","[0.10403485439204152, 0.13744579454071174, 0.14866609621320365, 0.15323609621475404, 0.08762354728771736]","[9.034944, 11.952547, 12.245907, 12.579839, 8.358718]",8.860991,5.803521,0.15052319043986023,0.0,12.607122,8.184763,"[7.385613, 8.860991, 7.031104, 5.803521, nan]","[0.12391048721385983, 0.15052319043986023, 0.11515114311477026, 0.09426874454438829, 0.0]","[10.917501, 12.607122, 9.879749, 8.184763, nan]",geode,metrla,15900376
7.9849143,0.13910375946301878,12.165308,10.885065,5.2029886,0.19775678869702382,0.08732210209087038,15.529692,8.60148,"[6.4535484, 8.303844, 10.885065, 9.777239, 5.2029886]","[0.1058134665070165, 0.1457870627263688, 0.19775678869702382, 0.1813918075279228, 0.08732210209087038]","[9.0795765, 13.021624, 15.529692, 13.850143, 8.60148]",9.678255,6.183798,0.17363750862551616,0.1044056189043394,14.740975,9.661961,"[6.2015224, 9.678255, 9.56178, 8.699662, 6.183798]","[0.1044056189043394, 0.17363750862551616, 0.16321426699384936, 0.1538227270627216, 0.10874810955690703]","[9.767817, 14.740975, 13.723903, 12.536881, 9.661961]",10.977502,5.6376677,0.1992971621310624,0.0,15.876279,8.010576,"[7.6939282, 10.977502, 6.8440185, 5.6376677, nan]","[0.13411160342657252, 0.1992971621310624, 0.11625002141187837, 0.09412043725028363, 0.0]","[11.588297, 15.876279, 11.076467, 8.010576, nan]",7.160672,0.11961795694313994,10.933209,9.454568,4.387455,0.16806997479443697,0.07105916951395533,13.549596,7.433719,"[6.2885084, 7.299295, 8.972512, 9.454568, 4.387455]","[0.10090575954452387, 0.12225119929013108, 0.15225432544588774, 0.16806997479443697, 0.07105916951395533]","[8.599796, 11.245228, 13.120951, 13.549596, 7.433719]",9.024738,5.4293914,0.1491981832090516,0.091609766648701,12.768658,8.531615,"[5.78338, 7.7506566, 9.024738, 8.151414, 5.4293914]","[0.09414814826860571, 0.13051944545104796, 0.1491981832090516, 0.13842514251566893, 0.091609766648701]","[8.531615, 12.082653, 12.768658, 12.053457, 8.865799]",8.937598,5.4870977,0.15182454247823415,0.0,13.287876,7.292678,"[7.103271, 8.937598, 6.2380786, 5.4870977, nan]","[0.11917355835173805, 0.15182454247823415, 0.10216345232980228, 0.08912896482298606, 0.0]","[10.882503, 13.287876, 9.692783, 7.292678, nan]",geode,metrla,72833750
8.220257,0.14320362186854502,12.133547,11.4430485,5.240288,0.20789407944371455,0.08794809725329397,15.807179,8.514048,"[6.2897453, 9.1352215, 11.4430485, 9.735454, 5.240288]","[0.10312772278336356, 0.16038318859176806, 0.20789407944371455, 0.18061659065064406, 0.08794809725329397]","[8.850296, 12.8044, 15.807179, 13.826249, 8.514048]",10.048045,6.1193166,0.1802719209396867,0.10761414421668658,14.49055,9.2994375,"[6.810902, 10.048045, 9.373236, 9.219315, 6.1193166]","[0.1146648177570312, 0.1802719209396867, 0.15999591880849254, 0.16301093509793196, 0.10761414421668658]","[10.005298, 14.49055, 13.535282, 13.025595, 9.2994375]",10.835455,5.863761,0.19671829904007845,0.0,15.188764,8.669235,"[7.881032, 10.835455, 7.6999707, 5.863761, nan]","[0.13737297507617402, 0.19671829904007845, 0.13078891834597517, 0.09789505049797007, 0.0]","[11.754717, 15.188764, 11.062701, 8.669235, nan]",7.498691,0.1252645187790502,11.097385,9.827377,4.3701653,0.16854066161693387,0.07077914420048863,13.811197,7.3516803,"[5.9509506, 8.539588, 9.827377, 9.481046, 4.3701653]","[0.09548928946893541, 0.14302406899037787, 0.16676049789044053, 0.16854066161693387, 0.07077914420048863]","[8.146477, 11.458572, 13.811197, 13.722729, 7.3516803]",8.931215,5.4026155,0.1490654162501498,0.09115797746221617,12.865131,8.624623,"[6.474424, 8.333397, 8.931215, 8.777986, 5.4026155]","[0.10539770851154673, 0.14033266454168705, 0.14765204328841863, 0.1490654162501498, 0.09115797746221617]","[8.99493, 11.952956, 12.865131, 12.711834, 8.624623]",8.858098,5.480258,0.1504740619853893,0.0,12.534737,7.7389107,"[7.3944054, 8.858098, 7.416184, 5.480258, nan]","[0.12405799967661402, 0.1504740619853893, 0.12145774533626941, 0.08901786603098383, 0.0]","[11.29159, 12.534737, 10.09335, 7.7389107, nan]",geode,metrla,51547402

7.7626452,0.13523165684499916,11.702458,10.18326,4.891202,0.18500659480962095,0.08208936587423069,15.129606,8.096094,"[6.409191, 8.780988, 10.18326, 9.230842, 4.891202]","[0.10508618094388697, 0.15416406368419003, 0.18500659480962095, 0.17125479062867144, 0.08208936587423069]","[8.436464, 13.034761, 15.129606, 12.939597, 8.096094]",9.276298,5.946828,0.16642599528941793,0.10458076038605746,14.739313,9.286383,"[7.219975, 9.276298, 8.257859, 8.514181, 5.946828]","[0.12155176009635885, 0.16642599528941793, 0.140957057787934, 0.1505431438522309, 0.10458076038605746]","[10.107928, 14.739313, 11.952933, 12.1100645, 9.286383]",10.022876,6.521263,0.18196587096177122,0.0,15.442786,8.458155,"[7.2737827, 10.022876, 7.6025505, 6.521263, nan]","[0.12678811181045516, 0.18196587096177122, 0.12913417076540168, 0.10887199503742741, 0.0]","[10.864944, 15.442786, 11.122881, 8.458155, nan]",6.737136,0.11254284761673154,10.248326,8.724419,4.0980053,0.1550904117182886,0.06637124613809768,12.3960285,7.005418,"[6.0671444, 7.307903, 8.047467, 8.724419, 4.0980053]","[0.09735373650859871, 0.12239536366913449, 0.13655725067670152, 0.1550904117182886, 0.06637124613809768]","[7.86442, 11.197316, 12.122515, 12.3960285, 7.005418]",7.8550053,5.2458067,0.1333916175564994,0.08851215044310375,11.6494055,8.583878,"[6.52411, 6.9889445, 7.3761907, 7.8550053, 5.2458067]","[0.1062065528018822, 0.11769237461221764, 0.12194417308631827, 0.1333916175564994, 0.08851215044310375]","[9.015013, 11.6494055, 10.542129, 11.4071865, 8.583878]",7.6584525,6.197913,0.13009547480320546,0.0,12.353582,7.7821517,"[6.585699, 7.6584525, 6.539032, 6.197913, nan]","[0.11049010916310747, 0.13009547480320546, 0.10709228789000692, 0.10067500356798781, 0.0]","[9.975037, 12.353582, 9.752696, 7.7821517, nan]",geode,metrla,15900376
8.011881,0.139573534975672,12.010845,10.8109865,5.378089,0.1964109463288013,0.09026081817069423,15.608944,8.337398,"[6.4018493, 8.728328, 10.8109865, 9.39597, 5.378089]","[0.10496579926923005, 0.15323953391184167, 0.1964109463288013, 0.1743183410415192, 0.09026081817069423]","[8.337398, 13.232604, 15.608944, 12.828185, 9.200667]",9.085948,6.5824947,0.16301094166084396,0.11575957787102928,14.566535,10.34906,"[7.4656863, 9.085948, 8.5842285, 8.661039, 6.5824947]","[0.1256884317778121, 0.16301094166084396, 0.14652799876872036, 0.15313982446952368, 0.11575957787102928]","[10.493912, 14.566535, 12.302616, 12.165993, 10.34906]",9.691142,6.795614,0.1759432388938959,0.0,15.305491,8.606795,"[7.75788, 9.691142, 7.650451, 6.795614, nan]","[0.13522633867022177, 0.1759432388938959, 0.12994779321079097, 0.11345225553032216, 0.0]","[11.417844, 15.305491, 11.340956, 8.606795, nan]",7.0435724,0.11766182198936681,10.624729,8.98038,4.5302625,0.1596405312692739,0.07337207433607071,13.061985,7.8522525,"[6.1140475, 7.2161093, 8.92569, 8.98038, 4.5302625]","[0.09810634727061172, 0.12085797077336875, 0.15145979436275103, 0.1596405312692739, 0.07337207433607071]","[7.8522525, 11.278288, 13.061985, 12.377551, 7.921811]",8.149026,5.7400994,0.13838460173797448,0.09685232427924005,11.599283,9.308732,"[6.7032557, 6.8331537, 8.040913, 8.149026, 5.7400994]","[0.10912288215150259, 0.1150688888213341, 0.13293343911379712, 0.13838460173797448, 0.09685232427924005]","[9.308732, 11.492947, 11.354797, 11.599283, 9.347667]",7.3071976,6.4299045,0.12412864460604826,0.0,12.197399,7.939139,"[7.1662726, 7.3071976, 6.610432, 6.4299045, nan]","[0.12023055678993934, 0.12412864460604826, 0.10826163179020701, 0.10444332129905154, 0.0]","[10.630225, 12.197399, 9.903713, 7.939139, nan]",geode,metrla,72833750
