test_mae,test_mre,test_mse,test_rmse,val_mae,val_mre,val_mse,val_rmse,model,db,seed
0.003438059,0.4125400023090505,2.6554173e-05,0.005153074,0.0026529038,0.4060509576653467,1.7265582e-05,0.0041551874,geodeCrossV4,aircross,15900376
0.004219821,0.39645747264647085,3.4332432e-05,0.0058593885,0.003606926,0.41933149553281773,2.6436544e-05,0.005141648,geodeCrossV4,aircross,63273150
0.0031683624,0.3743951712163146,2.149705e-05,0.004636491,0.0025969632,0.3897978646624496,1.5134709e-05,0.0038903353,geodeCrossV4,aircross,10799678
0.004211696,0.3329744518574523,3.4289056e-05,0.005855686,0.0031791094,0.3250226364826257,2.0512625e-05,0.0045290864,geodeCrossV4,aircross,72833750
0.003132331,0.3867281909163072,2.0549664e-05,0.0045331735,0.0025988927,0.39066987239473944,1.5482057e-05,0.0039347247,geodeCrossV4,aircross,53728009
0.0040582693,0.4189841388977475,3.3549128e-05,0.005792161,0.0032860732,0.4347698477347118,2.2222268e-05,0.00471405,geodeCrossV4,aircross,51547402

0.0040216153,0.41688056557916037,3.1212065e-05,0.005586776,0.0033809752,0.4311346364176584,2.3329714e-05,0.0048300843,geodeCrossV4,aircross,15900376
0.0042397627,0.38223383139790945,3.2824257e-05,0.005729246,0.0038062965,0.4186612029192853,2.704533e-05,0.0052005122,geodeCrossV4,aircross,63273150
0.0044728806,0.468212119078951,3.8866387e-05,0.006234291,0.0038937724,0.5002189176498272,3.1081458e-05,0.005575075,geodeCrossV4,aircross,10799678
0.003994317,0.33884063098021344,3.0839572e-05,0.0055533387,0.0032519232,0.3463295154483624,2.1155545e-05,0.004599516,geodeCrossV4,aircross,72833750
0.0042506196,0.43232161525121793,3.2694817e-05,0.0057179383,0.0037998795,0.4612769901987762,2.7888038e-05,0.0052809124,geodeCrossV4,aircross,53728009
0.004256209,0.4559630408186384,3.4309738e-05,0.0058574514,0.0037466688,0.5095999335690535,2.5675432e-05,0.005067093,geodeCrossV4,aircross,51547402

0.0034924056,0.4190611659212103,2.6889045e-05,0.005185465,0.0026904417,0.4117964680955576,1.7510509e-05,0.004184556,geodeCrossV4,aircross,15900376
0.0040167957,0.3773829547567313,3.0645017e-05,0.005535794,0.0034392513,0.3998380939398775,2.4222114e-05,0.0049215965,geodeCrossV4,aircross,63273150
0.0032444035,0.38338072568554504,2.182353e-05,0.004671566,0.002718959,0.40810914355488714,1.6789169e-05,0.004097459,geodeCrossV4,aircross,10799678
0.00416828,0.3295420184000135,3.3337103e-05,0.0057738293,0.0032196422,0.32916659949650146,2.0121804e-05,0.0044857333,geodeCrossV4,aircross,72833750
0.003100628,0.38281405171093397,2.0012341e-05,0.0044735153,0.00258884,0.38915876633347946,1.4986328e-05,0.0038712178,geodeCrossV4,aircross,53728009
0.0043471213,0.44880582174153094,3.6036356e-05,0.0060030287,0.0036035501,0.47677421866752695,2.569165e-05,0.0050686933,geodeCrossV4,aircross,51547402

0.0040365485,0.41842853084043014,3.148824e-05,0.0056114383,0.0034495024,0.43987307906369105,2.4122095e-05,0.004911425,geodeCrossV4,aircross,15900376
0.00429965,0.3876329318080301,3.342137e-05,0.005781122,0.0038417045,0.4225557828208672,2.7363056e-05,0.0052309707,geodeCrossV4,aircross,63273150
0.0043181134,0.4520114097562642,3.303464e-05,0.005747577,0.0039989376,0.5137291316202622,2.7484915e-05,0.0052426057,geodeCrossV4,aircross,10799678
0.0039177136,0.332342339906177,2.8208076e-05,0.0053111278,0.0032953408,0.35095348889517664,1.9043102e-05,0.0043638404,geodeCrossV4,aircross,72833750
0.0042085517,0.42804294676418575,3.285451e-05,0.0057318853,0.0037926743,0.46040232753438926,2.8851067e-05,0.005371319,geodeCrossV4,aircross,53728009
