test_mae,test_mre,test_mse,test_rmse,val_mae,val_mre,val_mse,val_rmse,model,db,seed
8.912653,0.31729473574833694,165.36563,12.859457,8.337799,0.32222833656547417,153.49454,12.389291,geodeCrossV12,aircross_sp,15900376
9.003591,0.3205321580172998,170.93031,13.074032,8.504225,0.32866014962190593,161.58043,12.711429,geodeCrossV12,aircross_sp,15900376

8.549058,0.30435057415464634,162.77968,12.758514,8.264252,0.319385980168137,156.95694,12.528246,geodeCrossV12,aircross_sp,15900376
8.97116,0.3193776133739019,172.72215,13.14238,8.514816,0.3290694422591568,165.49782,12.864595,geodeCrossV12,aircross_sp,15900376
9.029902,0.3214688805376079,176.6354,13.290425,8.536479,0.3299066423780244,168.10048,12.965357,geodeCrossV12,aircross_sp,15900376
9.299706,0.33107400595115316,185.64355,13.625108,8.861868,0.3424818553726161,174.75925,13.219654,geodeCrossV12,aircross_sp,15900376
8.746976,0.3113965627188319,169.73975,13.02842,8.348924,0.3226582492367892,158.54337,12.5914,geodeCrossV12,aircross_sp,15900376

8.68769,0.30928591659593024,166.88354,12.918342,8.270769,0.3196378319942432,156.97906,12.529129,geodeCrossV12,aircross_sp,15900376
9.473318,0.33725469230800753,193.21236,13.9000845,8.855071,0.3422191755221391,173.7699,13.182181,geodeCrossV12,aircross_sp,15900376
9.127417,0.3249404233553199,181.0102,13.454002,8.580312,0.33160062663514644,164.42343,12.82277,geodeCrossV12,aircross_sp,15900376
8.580386,0.30546588022903026,163.9917,12.805924,8.229525,0.31804387328323797,155.89777,12.485903,geodeCrossV12,aircross_sp,15900376
8.734472,0.310951414698977,169.1474,13.005668,8.396584,0.324500149653989,160.10236,12.653156,geodeCrossV12,aircross_sp,15900376
