test_mae,test_mre,test_mse,test_rmse,val_mae,val_mre,val_mse,val_rmse,model,db,seed
8.845192,0.31489307752116696,177.33394,13.316679,8.464805,0.3271366733287958,167.18861,12.930143,geodeCrossV10,aircross_sp,15900376
9.081344,0.32330020310547425,179.18983,13.386181,8.653519,0.3344298490399597,166.86772,12.917729,geodeCrossV10,aircross_sp,15900376
8.850037,0.31506554370368156,183.9693,13.563528,8.356798,0.3229625701933342,168.88466,12.9955635,geodeCrossV10,aircross_sp,15900376
9.1648445,0.3262728742723707,182.06085,13.492992,8.614456,0.3329202085557679,163.45744,12.785048,geodeCrossV10,aircross_sp,15900376

8.796332,0.3131536684610076,179.37677,13.393162,8.471907,0.32741115037866453,171.60832,13.099936,geodeCrossV10,aircross_sp,15900376
9.1591015,0.32606842297569333,179.40826,13.394337,8.457074,0.32683793348357776,156.44522,12.507807,geodeCrossV10,aircross_sp,15900376
8.803958,0.3134251486717913,177.63678,13.328045,8.391415,0.3243003993402102,165.97827,12.883255,geodeCrossV10,aircross_sp,15900376

9.041081,0.3218668592531749,190.54106,13.803661,8.685215,0.3356548194266498,181.63388,13.477161,geodeCrossV10,aircross_sp,15900376
9.059358,0.3225174854142192,188.63129,13.73431,8.665351,0.33488713255065655,179.63252,13.402706,geodeCrossV10,aircross_sp,15900376
9.006045,0.32061954903960255,185.81567,13.631422,8.63287,0.3336318169598655,176.56711,13.287856,geodeCrossV10,aircross_sp,15900376
9.0673065,0.32280047939219125,186.67903,13.6630535,8.753628,0.3382987288835121,179.24425,13.388213,geodeCrossV10,aircross_sp,15900376
